CustomerId,Yearly Call Duration (in Mins),Call Count,Data Usage,Complaints,Subscription  Length,International Plan,Age Group,Tariff Plan,Net Customer Spend,Churn
2041,16460,246,17,0,37,No,21-30,1,740,No
2042,7350,124,288,0,40,No,31-40,1,800,No
2043,2278,52,0,0,37,No,16-20,2,1110,Yes
2044,2050,52,55,1,41,No,41-50,2,1230,No
2045,3165,61,192,0,42,No,21-30,1,840,No
2046,1700,44,210,0,33,Yes,31-40,3,1320,No
2047,1400,22,14,0,20,Yes,21-30,3,800,Yes
2048,1085,33,27,0,33,No,31-40,3,1320,No
2049,1210,18,38,0,32,No,41-50,2,960,No
2050,1610,40,36,0,31,No,21-30,1,620,No
2051,3610,69,25,0,31,No,31-40,1,620,No
2052,2080,34,45,0,24,No,31-40,4,1200,No
2053,6778,149,102,0,23,No,21-30,4,1150,No
2054,3145,22,0,0,31,Yes,31-40,2,930,Yes
2055,3238,53,48,0,22,No,31-40,3,880,No
2056,4775,48,232,0,15,No,31-40,3,600,No
2057,1873,27,17,1,15,No,31-40,4,750,No
2058,2013,50,11,0,40,No,31-40,2,1200,Yes
2059,1813,42,32,0,26,No,21-30,1,520,Yes
2060,2678,64,356,0,35,Yes,31-40,2,1050,No
2061,4423,70,7,0,36,Yes,21-30,2,1080,No
2062,2715,24,4,0,35,No,31-40,3,1400,Yes
2063,4000,86,29,0,36,Yes,31-40,1,720,No
2064,2585,43,282,0,36,No,31-40,2,1080,No
2065,9340,125,141,0,35,No,31-40,2,1050,No
2066,1783,31,32,0,37,No,21-30,2,1110,Yes
2067,4740,87,7,0,36,No,31-40,3,1440,No
2068,2473,55,58,0,28,Yes,51-60,1,560,Yes
2069,2463,58,7,0,36,No,31-40,1,720,No
2070,2363,52,7,0,37,No,31-40,2,1110,Yes
2071,3320,31,480,0,36,No,31-40,4,1800,No
2072,15710,186,147,0,35,No,21-30,1,700,No
2073,2203,57,0,0,38,Yes,16-20,2,1140,Yes
2074,6785,97,14,0,33,No,51-60,3,1320,Yes
2075,935,18,10,0,36,No,31-40,2,1080,No
2076,7733,131,381,0,35,Yes,31-40,1,700,No
2077,11690,158,8,0,35,No,41-50,1,700,No
2078,6943,79,105,0,35,Yes,21-30,3,1400,No
2079,1180,51,13,1,31,No,31-40,2,930,No
2080,10660,97,7,0,34,Yes,51-60,2,1020,No
2081,6043,102,23,0,34,No,21-30,1,680,No
2082,3045,53,0,0,22,Yes,31-40,3,880,Yes
2083,3215,45,7,1,33,No,31-40,1,660,No
2084,2493,48,31,1,34,Yes,31-40,1,680,Yes
2085,2920,55,1,0,23,No,31-40,2,690,Yes
2086,7010,101,11,0,31,No,51-60,1,620,No
2087,16300,242,7,0,29,Yes,21-30,1,580,No
2088,7190,120,268,0,32,No,31-40,1,640,No
2089,3943,86,7,0,34,No,31-40,4,1700,No
2090,1890,48,35,0,33,Yes,31-40,1,660,No
2091,1443,41,34,0,27,Yes,21-30,2,810,Yes
2092,1540,40,190,0,25,Yes,31-40,4,1250,No
2093,980,29,17,0,25,No,21-30,2,750,Yes
2094,925,29,7,0,25,No,31-40,1,500,No
2095,1015,20,20,0,40,No,31-40,1,800,Yes
2096,2283,50,7,0,34,No,31-40,2,1020,Yes
2097,3450,65,7,0,23,No,31-40,1,460,No
2098,2148,55,0,0,38,No,16-20,2,1140,Yes
2099,6618,145,82,0,15,No,21-30,3,600,No
2100,9158,175,70,0,13,No,51-60,2,390,No
2101,2133,48,0,0,32,Yes,16-20,2,960,Yes
2102,2955,27,0,0,36,Yes,31-40,2,1080,Yes
2103,6830,93,7,0,29,No,51-60,2,870,Yes
2104,2088,52,0,0,36,No,16-20,1,720,Yes
2105,883,21,29,0,47,No,31-40,2,1410,No
2106,3018,76,381,0,45,No,31-40,2,1350,No
2107,4763,82,23,0,46,No,16-20,2,1380,No
2108,2958,74,24,0,46,No,21-30,3,1840,No
2109,4340,98,54,0,46,No,31-40,1,920,No
2110,2925,55,307,0,46,No,41-50,1,920,No
2111,2088,46,0,0,31,Yes,16-20,1,620,Yes
2112,14338,185,22,0,46,No,31-40,3,1840,No
2113,5080,99,24,0,46,No,41-50,2,1380,No
2114,6483,111,29,0,46,Yes,31-40,2,1380,No
2115,2803,70,30,0,46,No,41-50,2,1380,No
2116,955,47,16,0,33,No,21-30,2,990,Yes
2117,16050,198,172,0,45,No,21-30,2,1350,No
2118,7065,102,208,0,45,No,41-50,1,900,No
2119,1165,29,14,0,23,Yes,21-30,3,920,Yes
2120,1275,30,35,0,46,No,31-40,2,1380,No
2121,698,18,22,0,44,Yes,31-40,2,1320,Yes
2122,8073,143,406,0,45,Yes,31-40,2,1350,No
2123,12030,170,33,0,45,Yes,41-50,3,1800,No
2124,7283,91,130,0,45,No,21-30,4,2250,No
2125,1520,63,38,1,41,No,31-40,2,1230,Yes
2126,11000,109,23,0,44,Yes,51-60,4,2200,No
2127,6383,114,48,0,44,No,31-40,2,1320,No
2128,3405,38,22,0,42,No,41-50,2,1260,No
2129,3555,57,31,1,43,Yes,31-40,1,860,Yes
2130,2833,60,56,1,44,No,21-30,1,880,Yes
2131,1568,39,30,0,26,No,21-30,2,780,Yes
2132,2840,22,0,0,34,No,31-40,3,1360,Yes
2133,2515,50,0,0,24,No,31-40,2,720,Yes
2134,1193,23,31,1,44,No,41-50,2,1320,No
2135,2028,49,0,0,34,No,16-20,2,1020,Yes
2136,1793,43,27,0,24,No,41-50,3,960,Yes
2137,7530,132,293,1,42,No,31-40,3,1680,No
2138,4283,98,24,0,44,No,31-40,2,1320,No
2139,2230,60,60,0,43,No,41-50,3,1720,No
2140,2008,50,0,0,32,No,16-20,1,640,Yes
2141,1880,52,215,0,35,No,31-40,2,1050,No
2142,1190,19,33,0,30,Yes,41-50,2,900,Yes
2143,1265,41,32,0,35,No,31-40,2,1050,No
2144,1390,26,43,0,34,Yes,41-50,2,1020,No
2145,3790,77,30,0,33,No,41-50,2,990,No
2146,2260,42,50,0,26,Yes,31-40,3,1040,No
2147,6958,157,107,0,25,No,21-30,1,500,No
2148,9498,187,95,0,23,No,51-60,3,920,No
2149,3418,61,53,0,24,Yes,41-50,1,480,No
2150,4955,56,237,0,47,No,31-40,3,1880,No
2151,2053,35,22,0,47,No,31-40,4,2350,No
2152,4415,67,7,0,34,No,31-40,2,1020,No
2153,2498,56,351,0,33,No,31-40,1,660,No
2154,4243,62,7,0,34,No,21-30,1,680,No
2155,2438,54,7,0,34,No,16-20,2,1020,No
2156,780,27,20,0,31,No,31-40,2,930,Yes
2157,2233,41,22,0,44,No,41-50,1,880,Yes
2158,13818,165,7,0,34,No,31-40,1,680,No
2159,4560,79,7,0,34,No,31-40,1,680,No
2160,5963,91,7,0,34,No,31-40,1,680,No
2161,15185,221,46,0,34,No,31-40,1,680,No
2162,3140,23,475,0,34,No,31-40,3,1360,No
2163,15530,178,142,0,33,Yes,21-30,2,990,No
2164,2133,55,52,0,34,Yes,51-60,2,1020,Yes
2165,920,10,7,0,33,Yes,21-30,1,660,No
2166,755,10,7,0,34,No,31-40,2,1020,No
2167,2268,35,21,0,36,No,41-50,2,1080,Yes
2168,7553,123,376,0,33,No,21-30,2,990,No
2169,11510,150,7,0,33,No,41-50,3,1320,No
2170,6763,71,100,0,33,Yes,21-30,1,660,No
2171,1005,31,17,0,29,No,31-40,2,870,Yes
2172,10480,89,7,0,32,No,51-60,2,960,No
2173,5863,94,18,0,32,No,21-30,3,1280,No
2174,2885,18,7,0,30,Yes,31-40,2,900,No
2175,3035,37,7,0,31,No,31-40,3,1240,No
2176,2313,40,26,1,32,No,31-40,1,640,Yes
2177,6490,93,7,0,35,Yes,51-60,2,1050,Yes
2178,1100,28,16,0,27,No,31-40,2,810,Yes
2179,1200,19,12,0,16,No,21-30,2,480,Yes
2180,7010,112,263,0,30,No,21-30,2,900,No
2181,3763,78,7,0,32,No,21-30,2,960,No
2182,1585,25,8,0,38,No,21-30,2,1140,Yes
2183,6595,96,5,0,33,No,51-60,3,1320,Yes
2184,1360,32,185,0,23,No,21-30,1,460,No
2185,1613,35,22,0,22,Yes,41-50,2,660,No
2186,1943,50,7,0,40,No,31-40,2,1200,Yes
2187,2625,51,0,0,25,No,31-40,2,750,Yes
2188,1270,28,11,0,21,No,21-30,1,420,No
2189,3270,57,7,0,21,No,31-40,2,630,No
2190,1228,17,30,0,36,No,41-50,3,1440,Yes
2191,1225,26,11,0,20,No,21-30,1,400,Yes
2192,1993,51,6,0,38,Yes,31-40,1,760,Yes
2193,498,13,18,0,42,No,21-30,2,1260,Yes
2194,803,19,25,0,44,No,31-40,1,880,No
2195,1130,16,28,0,28,No,41-50,2,840,Yes
2196,4683,80,19,0,43,No,16-20,3,1720,No
2197,2878,72,20,0,43,No,21-30,2,1290,No
2198,2535,16,0,0,32,No,31-40,1,640,Yes
2199,2845,53,303,0,43,No,31-40,2,1290,No
2200,9600,135,162,0,42,No,31-40,4,2100,No
2201,1643,24,24,0,39,No,41-50,1,780,Yes
2202,5000,97,20,0,43,No,31-40,2,1290,No
2203,6403,109,25,0,43,No,31-40,3,1720,No
2204,2723,68,26,1,43,No,31-40,1,860,No
2205,1015,17,15,0,40,No,31-40,1,800,Yes
2206,3580,41,501,1,43,No,31-40,2,1290,Yes
2207,1793,48,0,0,38,No,16-20,2,1140,Yes
2208,6985,100,204,0,42,No,31-40,2,1260,No
2209,1015,11,30,0,26,No,41-50,3,1040,Yes
2210,1195,28,31,0,43,No,31-40,2,1290,No
2211,485,14,18,0,42,Yes,21-30,4,2100,No
2212,7993,141,402,0,42,No,31-40,2,1260,No
2213,11950,168,29,0,42,No,41-50,1,840,No
2214,1953,47,47,0,32,No,51-60,2,960,Yes
2215,1440,61,34,0,38,No,31-40,2,1140,No
2216,10920,107,19,0,41,No,51-60,2,1230,No
2217,6303,112,44,0,41,No,21-30,4,2050,No
2218,3325,36,18,0,39,No,31-40,1,780,No
2219,3475,55,27,1,40,Yes,31-40,3,1600,Yes
2220,2753,58,52,1,41,No,41-50,1,820,No
2221,618,16,18,1,41,No,31-40,2,1230,Yes
2222,7270,111,32,0,38,No,51-60,4,1900,No
2223,2153,39,18,0,41,Yes,41-50,2,1230,Yes
2224,823,18,22,0,41,No,51-60,2,1230,No
2225,16560,252,18,1,36,No,21-30,1,720,No
2226,7450,130,289,0,39,No,31-40,1,780,No
2227,4203,96,20,0,41,No,31-40,1,820,No
2228,2150,58,56,0,40,No,31-40,2,1200,No
2229,3265,67,193,0,41,No,21-30,2,1230,No
2230,1800,50,211,0,32,No,31-40,1,640,No
2231,2053,53,48,0,31,No,51-60,1,620,No
2232,1185,39,28,0,32,No,31-40,2,960,No
2233,2433,33,0,0,13,Yes,31-40,2,390,Yes
2234,1710,46,37,0,30,No,21-30,1,600,No
2235,3710,75,26,0,30,No,31-40,2,900,No
2236,6878,155,103,0,22,Yes,21-30,2,660,No
2237,9418,185,91,0,20,No,51-60,4,1000,No
2238,3338,59,49,0,21,No,31-40,2,630,No
2239,4875,54,233,0,14,No,31-40,1,280,No
2240,1973,33,18,0,14,No,31-40,3,560,No
2241,4495,69,7,0,37,Yes,31-40,2,1110,No
2242,2578,58,355,1,36,Yes,31-40,1,720,Yes
2243,4323,64,7,0,37,No,16-20,2,1110,No
2244,1623,29,8,0,40,No,31-40,2,1200,Yes
2245,2420,10,0,0,31,No,31-40,1,620,Yes
2246,2485,37,281,0,37,No,31-40,1,740,No
2247,9240,119,140,0,36,No,31-40,3,1440,No
2248,13898,167,7,0,37,No,31-40,2,1110,No
2249,1415,32,7,0,26,No,21-30,1,520,Yes
2250,6043,93,7,0,37,Yes,31-40,3,1480,No
2251,438,7,34,0,35,No,41-50,3,1400,Yes
2252,15265,223,50,0,37,No,31-40,2,1110,No
2253,650,47,17,0,36,Yes,31-40,3,1440,Yes
2254,15610,180,146,0,36,No,21-30,3,1440,No
2255,6625,84,182,0,36,No,31-40,2,1080,No
2256,1000,12,7,0,36,No,21-30,3,1440,No
2257,835,12,9,0,37,No,31-40,3,1480,No
2258,1113,21,27,0,41,Yes,41-50,1,820,Yes
2259,1683,47,0,0,37,No,16-20,1,740,Yes
2260,2163,32,16,0,38,No,41-50,2,1140,Yes
2261,1080,45,12,1,32,Yes,31-40,1,640,No
2262,10560,91,7,0,35,Yes,51-60,2,1050,No
2263,5943,96,22,0,35,No,21-30,4,1750,No
2264,2965,20,7,0,33,No,31-40,3,1320,No
2265,3115,39,7,1,34,Yes,31-40,2,1020,No
2266,2393,42,30,0,35,No,41-50,2,1050,No
2267,2345,15,0,0,32,No,31-40,1,640,Yes
2268,6910,95,10,0,32,No,51-60,1,640,No
2269,760,28,15,0,29,Yes,31-40,1,580,Yes
2270,575,27,14,0,28,Yes,21-30,1,560,Yes
2271,16200,236,7,0,30,No,21-30,1,600,No
2272,7090,114,267,0,33,No,31-40,1,660,No
2273,3843,80,7,0,35,No,31-40,2,1050,No
2274,1790,42,34,0,34,No,31-40,2,1020,No
2275,2905,51,171,0,35,Yes,21-30,3,1400,No
2276,628,9,16,0,38,No,31-40,2,1140,Yes
2277,1693,37,26,0,25,No,51-60,2,750,No
2278,825,23,7,0,26,No,31-40,1,520,No
2279,1378,38,21,0,26,No,41-50,2,780,Yes
2280,3350,59,7,0,24,No,31-40,2,720,No
2281,1820,24,24,0,47,No,31-40,1,940,No
2282,6518,139,81,0,16,No,21-30,1,320,No
2283,9058,169,69,0,14,No,51-60,1,280,No
2284,1550,38,6,0,34,No,31-40,2,1020,Yes
2285,5275,87,33,0,40,No,31-40,2,1200,No
2286,1223,21,35,0,41,No,31-40,4,2050,No
2287,3358,76,387,0,39,No,31-40,2,1170,No
2288,5103,82,29,0,40,No,16-20,2,1200,No
2289,3298,74,30,0,40,Yes,21-30,4,2000,No
2290,4680,98,60,0,40,No,31-40,4,2000,No
2291,1180,20,7,0,39,Yes,21-30,1,780,Yes
2292,10020,137,172,1,39,Yes,31-40,1,780,No
2293,933,19,24,0,43,No,41-50,1,860,Yes
2294,5420,99,30,0,40,No,31-40,4,2000,No
2295,1933,48,1,0,36,No,31-40,3,1440,Yes
2296,1000,43,8,0,29,No,21-30,2,870,Yes
2297,16045,241,82,1,40,No,31-40,1,800,Yes
2298,4000,43,511,0,40,No,41-50,4,2000,No
2299,16390,198,178,0,39,No,21-30,1,780,No
2300,1120,17,7,0,37,No,21-30,2,1110,Yes
2301,1780,30,28,0,39,No,21-30,3,1560,No
2302,1100,18,7,0,35,No,21-30,2,1050,Yes
2303,8413,143,412,0,39,No,31-40,2,1170,No
2304,12370,170,39,0,39,No,41-50,3,1560,No
2305,7623,91,136,0,39,No,21-30,3,1560,No
2306,1860,63,44,1,35,Yes,31-40,1,700,No
2307,2033,34,12,0,40,No,41-50,1,800,Yes
2308,6723,114,54,0,38,No,31-40,3,1520,No
2309,3745,38,28,0,36,Yes,31-40,2,1080,No
2310,3895,57,37,1,37,No,31-40,1,740,No
2311,1095,16,7,0,18,No,21-30,3,720,Yes
2312,1038,18,28,0,38,No,31-40,4,1900,No
2313,2573,41,28,0,38,No,41-50,4,1900,No
2314,623,11,14,0,41,No,31-40,2,1230,Yes
2315,1533,23,37,0,38,No,41-50,2,1140,No
2316,1243,20,32,0,38,Yes,51-60,2,1140,No
2317,16980,254,28,0,33,No,21-30,2,990,No
2318,7870,132,299,0,36,No,31-40,3,1440,No
2319,4623,98,30,0,38,Yes,31-40,3,1520,No
2320,2570,60,66,1,37,Yes,41-50,2,1110,No
2321,3685,69,203,0,38,No,21-30,2,1140,No
2322,585,20,12,0,25,No,21-30,1,500,Yes
2323,1363,28,6,1,34,No,31-40,4,1700,Yes
2324,1605,41,38,0,29,Yes,31-40,2,870,No
2325,1730,26,49,0,28,Yes,41-50,2,840,No
2326,2130,48,47,0,27,No,21-30,2,810,No
2327,1130,10,20,0,23,No,41-50,2,690,Yes
2328,7298,157,113,0,39,Yes,21-30,4,1950,No
2329,9838,187,101,0,47,Yes,51-60,2,1410,No
2330,3758,61,59,0,18,Yes,31-40,4,900,No
2331,4075,67,7,0,40,No,31-40,4,2000,No
2332,438,14,15,0,43,Yes,31-40,2,1290,Yes
2333,2158,56,345,0,39,No,31-40,2,1170,No
2334,3903,62,7,0,40,No,16-20,2,1200,No
2335,2098,54,7,0,40,No,21-30,3,1600,No
2336,1935,6,0,0,32,Yes,31-40,2,960,Yes
2337,2065,35,271,0,40,No,31-40,3,1600,No
2338,700,25,10,0,27,No,21-30,4,1350,Yes
2339,13478,165,7,0,40,No,31-40,2,1200,No
2340,4220,79,7,0,40,No,31-40,2,1200,No
2341,700,25,10,0,27,No,21-30,1,540,Yes
2342,1873,45,0,0,34,No,31-40,1,680,Yes
2343,14845,221,40,0,40,No,31-40,3,1600,No
2344,2800,23,469,0,40,No,31-40,2,1200,No
2345,15190,178,136,0,39,No,21-30,2,1170,No
2346,580,10,7,0,39,Yes,21-30,1,780,No
2347,415,10,7,0,40,No,31-40,2,1200,No
2348,7213,123,370,0,39,Yes,31-40,4,1950,No
2349,758,16,43,0,39,No,51-60,2,1170,Yes
2350,6423,71,94,0,39,No,21-30,3,1560,No
2351,660,43,7,0,35,Yes,31-40,1,700,No
2352,10140,89,7,0,38,No,51-60,3,1520,No
2353,1853,46,0,0,32,No,31-40,1,640,Yes
2354,2545,18,7,0,36,No,31-40,1,720,No
2355,2695,37,7,0,37,No,31-40,2,1110,No
2356,1833,49,0,0,39,Yes,31-40,1,780,Yes
2357,1338,18,17,1,37,No,41-50,4,1850,Yes
2358,1373,21,7,0,38,No,41-50,3,1520,No
2359,930,28,7,0,27,No,21-30,2,810,Yes
2360,15780,234,7,0,33,No,21-30,2,990,No
2361,6670,112,257,0,36,No,31-40,2,1080,No
2362,3423,78,7,0,38,Yes,31-40,2,1140,No
2363,1818,42,0,0,35,No,31-40,3,1400,Yes
2364,2485,49,161,0,38,No,21-30,2,1140,No
2365,1020,32,179,0,29,Yes,31-40,2,870,No
2366,1273,35,16,0,28,No,41-50,2,840,No
2367,405,21,7,0,29,Yes,31-40,1,580,No
2368,830,18,8,0,41,No,21-30,2,1230,Yes
2369,825,10,21,0,26,No,41-50,3,1040,Yes
2370,6098,137,71,0,39,No,21-30,2,1170,No
2371,8638,167,59,0,47,No,51-60,2,1410,No
2372,405,14,14,0,41,No,31-40,1,820,Yes
2373,890,25,7,0,28,No,21-30,3,1120,Yes
2374,900,14,7,0,39,No,21-30,2,1170,Yes
2375,2873,72,398,0,40,No,31-40,2,1200,No
2376,1580,20,0,0,17,No,21-30,1,340,Yes
2377,1753,40,0,0,33,No,31-40,4,1650,Yes
2378,4195,94,71,0,41,No,31-40,4,2050,No
2379,760,28,10,0,33,No,31-40,1,660,Yes
2380,9535,133,183,0,40,No,31-40,1,800,No
2381,14193,181,39,0,41,No,31-40,1,820,No
2382,4935,95,41,0,41,No,41-50,3,1640,No
2383,940,15,19,0,28,No,41-50,1,560,Yes
2384,2658,66,47,1,41,No,41-50,3,1640,No
2385,465,11,11,0,38,No,21-30,1,760,Yes
2386,3515,39,522,0,41,Yes,41-50,3,1640,No
2387,15905,194,189,0,40,No,31-40,1,800,No
2388,6920,98,225,0,40,No,41-50,2,1200,No
2389,1295,26,39,0,40,No,31-40,4,2000,No
2390,1130,26,52,0,41,No,31-40,3,1640,No
2391,420,12,39,0,40,No,31-40,3,1600,No
2392,1443,21,3,0,38,Yes,31-40,2,1140,Yes
2393,1263,27,15,0,19,No,41-50,3,760,Yes
2394,7138,87,147,0,40,No,31-40,2,1200,No
2395,1375,59,55,1,36,No,31-40,2,1080,No
2396,10855,105,40,0,39,No,51-60,2,1170,No
2397,6238,110,65,0,39,Yes,31-40,2,1170,No
2398,723,10,8,0,38,No,21-30,1,760,Yes
2399,710,11,8,0,38,No,21-30,4,1900,Yes
2400,2688,56,73,1,39,Yes,41-50,2,1170,No
2401,553,14,39,0,39,No,31-40,1,780,No
2402,2088,37,39,0,39,No,41-50,4,1950,No
2403,1668,25,0,0,36,No,31-40,1,720,Yes
2404,1048,19,48,0,39,No,41-50,1,780,No
2405,1973,31,7,0,38,No,21-30,2,1140,Yes
2406,16495,250,39,0,34,No,21-30,1,680,No
2407,7385,128,310,1,37,Yes,31-40,1,740,Yes
2408,4138,94,41,0,39,No,31-40,3,1560,No
2409,2085,56,77,0,38,No,41-50,1,760,No
2410,745,21,7,0,23,No,21-30,4,1150,Yes
2411,1735,48,232,0,30,Yes,31-40,3,1200,No
2412,1988,51,69,0,29,No,51-60,2,870,No
2413,1120,37,49,0,30,No,31-40,2,900,No
2414,1893,29,7,0,34,No,21-30,4,1700,Yes
2415,1645,44,58,0,28,Yes,21-30,2,840,No
2416,3645,73,47,0,28,No,41-50,2,840,No
2417,2115,38,67,0,21,No,31-40,3,840,No
2418,6813,153,124,0,20,No,21-30,2,600,No
2419,1588,23,0,0,32,No,31-40,1,640,Yes
2420,3273,57,70,0,19,Yes,41-50,3,760,No
2421,1793,23,7,0,35,Yes,21-30,2,1050,Yes
2422,4560,71,7,0,39,No,21-30,1,780,No
2423,2643,60,334,0,38,No,21-30,2,1140,No
2424,4388,66,7,0,39,No,16-20,2,1170,No
2425,2583,58,7,0,39,No,16-20,2,1170,No
2426,965,22,4,0,19,No,21-30,2,570,Yes
2427,2550,39,260,0,39,Yes,31-40,1,780,No
2428,9305,121,119,0,38,Yes,31-40,1,760,No
2429,580,7,19,0,26,No,21-30,2,780,Yes
2430,4705,83,7,0,39,No,31-40,3,1560,No
2431,6108,95,7,0,39,No,21-30,2,1170,No
2432,2428,54,7,1,39,No,31-40,1,780,Yes
2433,15330,225,29,0,39,No,31-40,4,1950,No
2434,6690,86,161,0,38,No,31-40,3,1520,No
2435,1065,14,7,0,38,Yes,21-30,2,1140,No
2436,1478,24,0,0,36,No,31-40,1,720,Yes
2437,7698,127,359,0,38,No,21-30,2,1140,No
2438,11655,154,7,0,38,No,31-40,2,1140,No
2439,6908,75,83,0,38,No,21-30,2,1140,No
2440,1145,47,7,1,34,No,21-30,2,1020,No
2441,10625,93,7,0,37,No,41-50,2,1110,No
2442,6008,98,7,0,37,No,21-30,2,1110,No
2443,1163,34,12,0,27,No,21-30,1,540,Yes
2444,3180,41,7,0,36,No,31-40,1,720,No
2445,2458,44,9,0,37,Yes,31-40,2,1110,No
2446,1858,25,7,0,37,No,31-40,2,1110,No
2447,985,15,3,0,17,Yes,21-30,1,340,Yes
2448,818,7,7,0,37,No,41-50,3,1480,No
2449,7155,116,246,0,35,No,21-30,1,700,No
2450,3908,82,7,0,37,Yes,21-30,1,740,No
2451,1855,44,13,0,36,No,31-40,2,1080,No
2452,2970,53,150,0,37,Yes,21-30,3,1480,No
2453,1275,14,0,0,15,Yes,21-30,1,300,Yes
2454,1758,39,7,0,27,No,41-50,1,540,No
2455,1423,22,0,0,36,No,31-40,2,1080,Yes
2456,1363,19,0,0,34,No,31-40,1,680,Yes
2457,3415,61,7,0,26,No,31-40,2,780,No
2458,1885,26,7,0,19,No,21-30,3,760,No
2459,6583,141,60,0,18,No,16-20,1,360,No
2460,9123,171,48,0,16,No,41-50,1,320,No
2461,1363,19,0,0,34,No,31-40,2,1020,Yes
2462,1333,38,0,0,36,No,31-40,1,720,Yes
2463,813,12,23,0,41,No,31-40,1,820,No
2464,2948,67,375,0,39,No,31-40,3,1560,No
2465,4693,73,17,0,40,Yes,16-20,3,1600,No
2466,2855,46,301,0,40,No,31-40,1,800,No
2467,9610,128,160,0,39,No,31-40,2,1170,No
2468,903,20,26,0,44,Yes,51-60,1,880,Yes
2469,5010,90,18,0,40,No,31-40,4,2000,No
2470,1303,16,0,0,32,Yes,31-40,1,640,Yes
2471,15635,232,70,1,40,Yes,31-40,1,800,No
2472,3590,34,499,0,40,No,31-40,2,1200,No
2473,688,10,14,0,38,No,21-30,1,760,Yes
2474,1033,12,10,0,35,No,21-30,1,700,Yes
2475,1110,26,0,0,24,No,21-30,2,720,Yes
2476,1205,21,29,0,40,Yes,31-40,2,1200,No
2477,495,7,16,0,39,No,21-30,1,780,No
2478,8003,134,400,0,39,No,31-40,3,1560,No
2479,11960,161,27,0,39,No,41-50,2,1170,No
2480,708,9,19,1,40,Yes,21-30,4,2000,Yes
2481,1450,54,32,1,35,No,31-40,2,1050,No
2482,10930,100,17,0,38,Yes,51-60,2,1140,No
2483,6313,105,42,0,38,Yes,21-30,3,1520,No
2484,3485,48,25,1,37,No,31-40,3,1480,No
2485,2763,51,50,1,38,Yes,21-30,2,1140,Yes
2486,1353,21,19,0,39,No,51-60,2,1170,Yes
2487,7280,104,30,0,35,No,51-60,3,1400,No
2488,1123,14,25,0,38,No,41-50,2,1140,No
2489,833,11,20,0,38,No,51-60,4,1900,No
2490,7460,123,287,0,36,No,31-40,4,1800,No
2491,4213,89,18,0,38,No,31-40,3,1520,No
2492,2160,51,54,0,37,Yes,31-40,1,740,No
2493,3275,60,191,0,38,No,21-30,1,760,No
2494,1810,43,209,0,29,No,31-40,3,1160,No
2495,2063,46,46,0,28,No,51-60,2,840,No
2496,1195,32,26,0,29,Yes,31-40,2,870,No
2497,1320,17,37,0,28,Yes,41-50,1,560,No
2498,520,4,14,0,24,No,21-30,2,720,Yes
2499,3720,68,24,0,27,No,31-40,2,810,No
2500,2190,33,44,0,20,No,31-40,2,600,No
2501,520,4,14,0,24,No,41-50,1,480,Yes
2502,9427,178,89,0,17,No,51-60,4,850,No
2503,3347,52,47,0,18,No,31-40,1,360,No
2504,590,38,4,0,29,No,21-30,1,580,Yes
2505,438,8,7,0,38,Yes,31-40,2,1140,Yes
2506,433,10,5,0,41,No,31-40,3,1640,No
2507,2568,65,357,0,39,No,31-40,2,1170,No
2508,4313,71,0,0,40,Yes,16-20,2,1200,No
2509,2508,63,0,0,40,No,21-30,2,1200,No
2510,3890,87,30,0,40,No,31-40,3,1600,No
2511,2475,44,283,0,40,No,31-40,2,1200,No
2512,9230,126,142,0,39,Yes,31-40,2,1170,No
2513,13888,174,0,0,40,Yes,31-40,2,1200,No
2514,405,8,6,0,36,Yes,21-30,1,720,Yes
2515,2353,59,6,1,40,No,31-40,2,1200,No
2516,15255,230,52,0,40,Yes,31-40,2,1200,No
2517,405,8,6,0,36,No,21-30,1,720,Yes
2518,15600,187,148,0,39,No,21-30,2,1170,No
2519,990,19,0,0,39,No,21-30,2,1170,No
2520,825,19,11,0,40,No,31-40,1,800,No
2521,7623,132,382,0,39,No,31-40,2,1170,No
2522,1070,52,14,1,35,No,31-40,2,1050,No
2523,10550,98,0,0,38,No,51-60,3,1520,No
2524,5933,103,24,0,38,No,21-30,1,760,No
2525,805,20,0,0,22,No,16-20,1,440,Yes
2526,1223,37,0,0,35,Yes,31-40,4,1750,Yes
2527,1783,30,0,0,38,No,41-50,4,1900,Yes
2528,933,7,8,0,33,Yes,41-50,4,1650,Yes
2529,6900,102,12,0,35,No,51-60,1,700,No
2530,743,12,7,0,38,No,41-50,1,760,No
2531,453,9,2,0,38,No,51-60,2,1140,No
2532,16190,243,0,0,33,Yes,21-30,4,1650,No
2533,7080,121,269,0,36,No,31-40,4,1800,No
2534,3833,87,0,0,38,No,31-40,2,1140,No
2535,1780,49,36,0,37,No,31-40,2,1110,No
2536,2895,58,173,0,38,No,21-30,3,1520,No
2537,1015,10,7,0,27,No,41-50,1,540,Yes
2538,1683,44,28,0,28,No,51-60,2,840,No
2539,815,30,8,0,29,No,31-40,3,1160,No
2540,1068,15,0,0,36,No,31-40,4,1800,Yes
2541,1340,37,17,0,27,No,21-30,2,810,No
2542,3340,66,6,0,27,No,31-40,3,1080,No
2543,1810,31,26,0,20,No,31-40,2,600,No
2544,6507,146,83,0,19,Yes,21-30,4,950,No
2545,700,19,2,0,22,Yes,21-30,2,660,Yes
2546,4675,71,4,0,35,No,21-30,3,1400,No
